Configuration,DB_Memory,MAS_Workers,Parallel_Jobs,Execution_Time,Model,Request_Size
Config_99,1250,58,30,1669.043104,CPF,16KB
Config_99,1250,58,30,1780.29986,CPF,16KB
Config_99,1250,58,30,1695.493171,CPF,16KB
Config_99,1250,58,30,1935.19659,CPF,16KB
Config_99,1250,58,30,1811.325121,CPF,16KB
Config_99,1250,58,30,1725.597147,CPF,16KB
Config_99,1250,58,30,1924.036918,CPF,16KB
Config_99,1250,58,30,1611.274816,CPF,16KB
Config_99,1250,58,30,1759.485173,CPF,16KB
Config_99,1250,58,30,1746.350089,CPF,16KB
Config_99,1250,58,30,1815.689229,CPF,16KB
Config_99,1250,58,30,1767.524824,CPF,16KB
Config_99,1250,58,30,1670.7688,CPF,16KB
Config_99,1250,58,30,1777.83703,CPF,16KB
Config_99,1250,58,30,1890.150385,CPF,16KB
Config_99,1250,58,30,1656.509225,CPF,16KB
Config_99,1250,58,30,1925.455984,CPF,16KB
Config_99,1250,58,30,1689.76027,CPF,16KB
Config_99,1250,58,30,1619.269187,CPF,16KB
Config_99,1250,58,30,1886.329378,CPF,16KB
Config_99,1250,58,30,1855.790092,CPF,16KB
Config_99,1250,58,30,1814.237313,CPF,16KB
Config_99,1250,58,30,1698.597142,CPF,16KB
Config_99,1250,58,30,1653.394244,CPF,16KB
Config_99,1250,58,30,1731.420869,CPF,16KB
Config_99,1250,58,30,1819.506656,CPF,16KB
Config_99,1250,58,30,1677.485796,CPF,16KB
Config_99,1250,58,30,1792.827448,CPF,16KB
Config_99,1250,58,30,1850.167615,CPF,16KB
Config_99,1250,58,30,1702.264907,CPF,16KB
Config_99,1250,58,30,1773.960106,CPF,16KB
Config_99,1250,58,30,1768.918233,CPF,16KB
Config_99,1250,58,30,1867.316042,CPF,16KB
Config_99,1250,58,30,1871.503555,CPF,16KB
Config_99,1250,58,30,1726.44124,CPF,16KB
Config_99,1250,58,30,1798.466712,CPF,16KB
Config_99,1250,58,30,1701.265586,CPF,16KB
Config_99,1250,58,30,1865.824906,CPF,16KB
Config_99,1250,58,30,1820.423099,CPF,16KB
Config_99,1250,58,30,1820.159955,CPF,16KB
Config_99,1250,58,30,1706.464226,CPF,16KB
Config_99,1250,58,30,1771.442798,CPF,16KB
Config_99,1250,58,30,1770.465121,CPF,16KB
Config_99,1250,58,30,1653.867081,CPF,16KB
Config_99,1250,58,30,1756.817327,CPF,16KB
Config_99,1250,58,30,1895.005887,CPF,16KB
Config_99,1250,58,30,1763.238825,CPF,16KB
Config_99,1250,58,30,1784.408921,CPF,16KB
Config_99,1250,58,30,1669.905797,CPF,16KB
Config_99,1250,58,30,1761.584318,CPF,16KB
Config_99,1250,58,30,1803.562512,CPF,16KB
Config_99,1250,58,30,1801.752314,CPF,16KB
Config_99,1250,58,30,1754.274759,CPF,16KB
Config_99,1250,58,30,1767.337006,CPF,16KB
Config_99,1250,58,30,1722.471288,CPF,16KB
Config_99,1250,58,30,1719.326191,CPF,16KB
Config_99,1250,58,30,1728.72625,CPF,16KB
Config_99,1250,58,30,1851.731967,CPF,16KB
Config_99,1250,58,30,1742.990518,CPF,16KB
Config_99,1250,58,30,1768.334948,CPF,16KB
Config_99,1250,58,30,1823.545142,CPF,16KB
Config_99,1250,58,30,1843.025857,CPF,16KB
Config_99,1250,58,30,1797.112414,CPF,16KB
Config_99,1250,58,30,1928.131295,CPF,16KB
Config_99,1250,58,30,1806.167303,CPF,16KB
Config_99,1250,58,30,1890.176791,CPF,16KB
Config_99,1250,58,30,1877.513799,CPF,16KB
Config_99,1250,58,30,1874.153257,CPF,16KB
Config_99,1250,58,30,1674.399601,CPF,16KB
Config_99,1250,58,30,1627.972128,CPF,16KB
Config_99,1250,58,30,1784.582815,CPF,16KB
Config_99,1250,58,30,1580.510189,CPF,16KB
Config_99,1250,58,30,1760.438924,CPF,16KB
Config_99,1250,58,30,1796.875228,CPF,16KB
Config_99,1250,58,30,1657.687594,CPF,16KB
Config_99,1250,58,30,1676.217036,CPF,16KB
Config_99,1250,58,30,1742.559313,CPF,16KB
Config_99,1250,58,30,1755.294138,CPF,16KB
Config_99,1250,58,30,1844.351713,CPF,16KB
Config_99,1250,58,30,1850.0845,CPF,16KB
Config_99,1250,58,30,1717.394306,CPF,16KB
Config_99,1250,58,30,1673.95356,CPF,16KB
Config_99,1250,58,30,1796.953902,CPF,16KB
Config_99,1250,58,30,1863.274633,CPF,16KB
Config_99,1250,58,30,1723.13548,CPF,16KB
Config_99,1250,58,30,1781.53229,CPF,16KB
Config_99,1250,58,30,1699.656524,CPF,16KB
Config_99,1250,58,30,1573.602106,CPF,16KB
Config_99,1250,58,30,1859.432244,CPF,16KB
Config_99,1250,58,30,1708.681017,CPF,16KB
Config_99,1250,58,30,1807.756961,CPF,16KB
Config_99,1250,58,30,1754.12792,CPF,16KB
Config_99,1250,58,30,1716.08589,CPF,16KB
Config_99,1250,58,30,1856.948334,CPF,16KB
Config_99,1250,58,30,1602.764322,CPF,16KB
Config_99,1250,58,30,1706.314286,CPF,16KB
Config_99,1250,58,30,1825.373609,CPF,16KB
Config_99,1250,58,30,1929.181943,CPF,16KB
Config_99,1250,58,30,1908.717735,CPF,16KB
Config_99,1250,58,30,1846.157273,CPF,16KB
Config_99,1250,58,30,1741.384335,CPF,16KB
Config_99,1250,58,30,1768.230941,CPF,16KB
Config_99,1250,58,30,1670.587971,CPF,16KB
Config_99,1250,58,30,1880.420284,CPF,16KB
Config_99,1250,58,30,1808.909436,CPF,16KB
Config_99,1250,58,30,1823.12101,CPF,16KB
Config_99,1250,58,30,1770.574388,CPF,16KB
Config_99,1250,58,30,1813.105988,CPF,16KB
Config_99,1250,58,30,1727.569254,CPF,16KB
Config_99,1250,58,30,1605.242213,CPF,16KB
Config_99,1250,58,30,1635.567237,CPF,16KB
Config_99,1250,58,30,1739.199599,CPF,16KB
Config_99,1250,58,30,1593.200956,CPF,16KB
Config_99,1250,58,30,1732.513375,CPF,16KB
Config_99,1250,58,30,1827.88577,CPF,16KB
Config_99,1250,58,30,1724.920697,CPF,16KB
Config_99,1250,58,30,1830.503506,CPF,16KB
Config_99,1250,58,30,1756.091426,CPF,16KB
Config_99,1250,58,30,1871.55286,CPF,16KB
Config_99,1250,58,30,1597.718343,CPF,16KB
Config_99,1250,58,30,1832.987239,CPF,16KB
Config_99,1250,58,30,1699.876368,CPF,16KB
Config_99,1250,58,30,1730.197822,CPF,16KB
Config_99,1250,58,30,1740.096573,CPF,16KB
Config_99,1250,58,30,1802.835522,CPF,16KB
Config_99,1250,58,30,1613.073597,CPF,16KB
Config_99,1250,58,30,1724.091024,CPF,16KB
Config_99,1250,58,30,1779.902198,CPF,16KB
Config_99,1250,58,30,1884.627749,CPF,16KB
Config_99,1250,58,30,1746.872532,CPF,16KB
Config_99,1250,58,30,1951.560658,CPF,16KB
Config_99,1250,58,30,1707.15735,CPF,16KB
Config_99,1250,58,30,1782.96852,CPF,16KB
Config_99,1250,58,30,1811.352118,CPF,16KB
Config_99,1250,58,30,1686.719251,CPF,16KB
Config_99,1250,58,30,1584.509201,CPF,16KB
Config_99,1250,58,30,1750.727538,CPF,16KB
Config_99,1250,58,30,1723.822253,CPF,16KB
Config_99,1250,58,30,1830.861271,CPF,16KB
Config_99,1250,58,30,1702.350921,CPF,16KB
Config_99,1250,58,30,1657.122364,CPF,16KB
Config_99,1250,58,30,1810.838266,CPF,16KB
Config_99,1250,58,30,1871.656169,CPF,16KB
Config_99,1250,58,30,1735.186643,CPF,16KB
Config_99,1250,58,30,1834.239041,CPF,16KB
Config_99,1250,58,30,1523.68961,CPF,16KB
Config_99,1250,58,30,1694.768512,CPF,16KB
Config_99,1250,58,30,1638.910986,CPF,16KB
Config_99,1250,58,30,1802.257053,CPF,16KB
Config_99,1250,58,30,1670.690103,CPF,16KB
Config_99,1250,58,30,1866.401902,CPF,16KB
Config_99,1250,58,30,1770.224399,CPF,16KB
Config_99,1250,58,30,1819.734687,CPF,16KB
Config_99,1250,58,30,1877.06142,CPF,16KB
Config_99,1250,58,30,1756.286022,CPF,16KB
Config_99,1250,58,30,1730.574796,CPF,16KB
Config_99,1250,58,30,1737.17448,CPF,16KB
Config_99,1250,58,30,1668.861681,CPF,16KB
Config_99,1250,58,30,1665.69943,CPF,16KB
Config_99,1250,58,30,1670.078496,CPF,16KB
Config_99,1250,58,30,1901.730171,CPF,16KB
Config_99,1250,58,30,1591.493162,CPF,16KB
Config_99,1250,58,30,1831.670617,CPF,16KB
Config_99,1250,58,30,1775.871475,CPF,16KB
Config_99,1250,58,30,1784.570223,CPF,16KB
Config_99,1250,58,30,1968.251316,CPF,16KB
Config_99,1250,58,30,1806.208495,CPF,16KB
Config_99,1250,58,30,1583.073113,CPF,16KB
Config_99,1250,58,30,1790.868903,CPF,16KB
Config_99,1250,58,30,1796.481988,CPF,16KB
Config_99,1250,58,30,1892.216448,CPF,16KB
Config_99,1250,58,30,1888.360332,CPF,16KB
Config_99,1250,58,30,1781.929031,CPF,16KB
Config_99,1250,58,30,1729.351028,CPF,16KB
Config_99,1250,58,30,1840.229625,CPF,16KB
Config_99,1250,58,30,1956.184688,CPF,16KB
Config_99,1250,58,30,1757.926615,CPF,16KB
Config_99,1250,58,30,1640.53711,CPF,16KB
Config_99,1250,58,30,1801.076289,CPF,16KB
Config_99,1250,58,30,1686.497726,CPF,16KB
Config_99,1250,58,30,1721.305572,CPF,16KB
Config_99,1250,58,30,1671.854384,CPF,16KB
Config_99,1250,58,30,1742.418355,CPF,16KB
Config_99,1250,58,30,1602.180129,CPF,16KB
Config_99,1250,58,30,1780.854475,CPF,16KB
Config_99,1250,58,30,1768.604667,CPF,16KB
Config_99,1250,58,30,1653.523465,CPF,16KB
Config_99,1250,58,30,1780.872468,CPF,16KB
Config_99,1250,58,30,1780.45866,CPF,16KB
Config_99,1250,58,30,1779.854758,CPF,16KB
Config_99,1250,58,30,1830.342944,CPF,16KB
Config_99,1250,58,30,1792.691998,CPF,16KB
Config_99,1250,58,30,1809.632809,CPF,16KB
Config_99,1250,58,30,1792.496423,CPF,16KB
Config_99,1250,58,30,1585.665916,CPF,16KB
Config_99,1250,58,30,1722.792178,CPF,16KB
Config_99,1250,58,30,1831.995419,CPF,16KB
Config_99,1250,58,30,1724.907175,CPF,16KB
Config_99,1250,58,30,1751.660024,CPF,16KB
Config_99,1250,58,30,1761.466749,CPF,16KB
Config_99,1250,58,30,1681.862154,CPF,16KB
Config_99,1250,58,30,1715.257879,CPF,16KB
Config_99,1250,58,30,1750.839683,CPF,16KB
Config_99,1250,58,30,1889.792241,CPF,16KB
Config_99,1250,58,30,1784.05452,CPF,16KB
Config_99,1250,58,30,1720.15312,CPF,16KB
Config_99,1250,58,30,1882.647618,CPF,16KB
Config_99,1250,58,30,1672.739861,CPF,16KB
Config_99,1250,58,30,1661.912068,CPF,16KB
Config_99,1250,58,30,1791.744555,CPF,16KB
Config_99,1250,58,30,1857.544518,CPF,16KB
Config_99,1250,58,30,1813.477628,CPF,16KB
Config_99,1250,58,30,1712.631812,CPF,16KB
Config_99,1250,58,30,1729.173705,CPF,16KB
Config_99,1250,58,30,1771.780849,CPF,16KB
Config_99,1250,58,30,1796.886445,CPF,16KB
Config_99,1250,58,30,1921.636865,CPF,16KB
Config_99,1250,58,30,1882.475212,CPF,16KB
Config_99,1250,58,30,1780.786407,CPF,16KB
Config_99,1250,58,30,1641.475627,CPF,16KB
Config_99,1250,58,30,1749.342994,CPF,16KB
Config_99,1250,58,30,1750.304826,CPF,16KB
Config_99,1250,58,30,1721.714745,CPF,16KB
Config_99,1250,58,30,1771.759769,CPF,16KB
Config_99,1250,58,30,1883.290724,CPF,16KB
Config_99,1250,58,30,1775.61782,CPF,16KB
Config_99,1250,58,30,1675.878607,CPF,16KB
Config_99,1250,58,30,1847.595369,CPF,16KB
Config_99,1250,58,30,1887.353144,CPF,16KB
Config_99,1250,58,30,1677.215366,CPF,16KB
Config_99,1250,58,30,1983.443042,CPF,16KB
Config_99,1250,58,30,1723.469938,CPF,16KB
Config_99,1250,58,30,1757.231372,CPF,16KB
Config_99,1250,58,30,1772.949729,CPF,16KB
Config_99,1250,58,30,1887.656799,CPF,16KB
Config_99,1250,58,30,1799.95401,CPF,16KB
Config_99,1250,58,30,1720.9048,CPF,16KB
Config_99,1250,58,30,1814.786054,CPF,16KB
Config_99,1250,58,30,1847.476824,CPF,16KB
Config_99,1250,58,30,1883.359215,CPF,16KB
Config_99,1250,58,30,1858.165426,CPF,16KB
Config_99,1250,58,30,1696.748082,CPF,16KB
Config_99,1250,58,30,1806.800621,CPF,16KB
Config_99,1250,58,30,1743.832043,CPF,16KB
Config_99,1250,58,30,1807.672884,CPF,16KB
Config_99,1250,58,30,1660.487571,CPF,16KB
Config_99,1250,58,30,1749.546832,CPF,16KB
Config_99,1250,58,30,1803.571948,CPF,16KB
Config_99,1250,58,30,1846.278018,CPF,16KB
Config_99,1250,58,30,1668.97845,CPF,16KB
Config_99,1250,58,30,1783.365955,CPF,16KB
Config_99,1250,58,30,1798.433916,CPF,16KB
Config_99,1250,58,30,1829.566305,CPF,16KB
Config_99,1250,58,30,1825.119318,CPF,16KB
Config_99,1250,58,30,1704.437059,CPF,16KB
Config_99,1250,58,30,1879.859657,CPF,16KB
Config_99,1250,58,30,1807.682695,CPF,16KB
Config_99,1250,58,30,1851.290066,CPF,16KB
Config_99,1250,58,30,1666.623715,CPF,16KB
Config_99,1250,58,30,1828.51765,CPF,16KB
Config_99,1250,58,30,1842.325497,CPF,16KB
Config_99,1250,58,30,1707.735645,CPF,16KB
Config_99,1250,58,30,1716.060907,CPF,16KB
Config_99,1250,58,30,1709.091902,CPF,16KB
Config_99,1250,58,30,1601.707586,CPF,16KB
Config_99,1250,58,30,1727.220949,CPF,16KB
Config_99,1250,58,30,1856.959439,CPF,16KB
Config_99,1250,58,30,1735.536882,CPF,16KB
Config_99,1250,58,30,1682.493561,CPF,16KB
Config_99,1250,58,30,1766.499339,CPF,16KB
Config_99,1250,58,30,1591.56065,CPF,16KB
Config_99,1250,58,30,1760.074941,CPF,16KB
Config_99,1250,58,30,1605.138549,CPF,16KB
Config_99,1250,58,30,1686.093198,CPF,16KB
Config_99,1250,58,30,1688.272687,CPF,16KB
Config_99,1250,58,30,1746.46907,CPF,16KB
Config_99,1250,58,30,1851.350238,CPF,16KB
Config_99,1250,58,30,1726.090711,CPF,16KB
Config_99,1250,58,30,1715.197468,CPF,16KB
Config_99,1250,58,30,1809.617345,CPF,16KB
Config_99,1250,58,30,1889.226192,CPF,16KB
Config_99,1250,58,30,1838.249224,CPF,16KB
Config_99,1250,58,30,1661.718502,CPF,16KB
Config_99,1250,58,30,1797.183237,CPF,16KB
Config_99,1250,58,30,1810.016623,CPF,16KB
Config_99,1250,58,30,1818.200208,CPF,16KB
Config_99,1250,58,30,1894.979914,CPF,16KB
Config_99,1250,58,30,1653.212233,CPF,16KB
Config_99,1250,58,30,1999.195137,CPF,16KB
Config_99,1250,58,30,1822.564747,CPF,16KB
Config_99,1250,58,30,1736.060327,CPF,16KB
Config_99,1250,58,30,1795.809392,CPF,16KB
Config_99,1250,58,30,1662.302874,CPF,16KB
Config_99,1250,58,30,1686.432863,CPF,16KB
Config_99,1250,58,30,1762.528739,CPF,16KB
Config_99,1250,58,30,1787.433805,CPF,16KB
Config_99,1250,58,30,1697.974271,CPF,16KB
Config_99,1250,58,30,1599.870822,CPF,16KB
Config_99,1250,58,30,1837.811683,CPF,16KB
Config_99,1250,58,30,1772.08087,CPF,16KB
Config_99,1250,58,30,1737.004072,CPF,16KB
Config_99,1250,58,30,1877.151468,CPF,16KB
Config_99,1250,58,30,1799.652766,CPF,16KB
Config_99,1250,58,30,1800.631142,CPF,16KB
Config_99,1250,58,30,1891.892421,CPF,16KB
Config_99,1250,58,30,1732.216853,CPF,16KB
Config_99,1250,58,30,1838.03503,CPF,16KB
Config_99,1250,58,30,1740.567109,CPF,16KB
Config_99,1250,58,30,1723.948444,CPF,16KB
Config_99,1250,58,30,1874.192781,CPF,16KB
Config_99,1250,58,30,1777.4186,CPF,16KB
Config_99,1250,58,30,1697.523721,CPF,16KB
Config_99,1250,58,30,1775.428052,CPF,16KB
Config_99,1250,58,30,1626.828176,CPF,16KB
Config_99,1250,58,30,1842.924131,CPF,16KB
Config_99,1250,58,30,1795.290121,CPF,16KB
Config_99,1250,58,30,1737.913501,CPF,16KB
Config_99,1250,58,30,1780.341747,CPF,16KB
Config_99,1250,58,30,1803.473385,CPF,16KB
Config_99,1250,58,30,1807.99232,CPF,16KB
Config_99,1250,58,30,1803.51537,CPF,16KB
Config_99,1250,58,30,1582.848186,CPF,16KB
Config_99,1250,58,30,1683.412855,CPF,16KB
Config_99,1250,58,30,1676.272225,CPF,16KB
Config_99,1250,58,30,1955.950888,CPF,16KB
Config_99,1250,58,30,1640.531148,CPF,16KB
Config_99,1250,58,30,1694.065764,CPF,16KB
Config_99,1250,58,30,1868.759124,CPF,16KB
Config_99,1250,58,30,1809.082895,CPF,16KB
Config_99,1250,58,30,1815.916646,CPF,16KB
Config_99,1250,58,30,1738.432722,CPF,16KB
Config_99,1250,58,30,1659.474488,CPF,16KB
Config_99,1250,58,30,1674.174435,CPF,16KB
Config_99,1250,58,30,1769.5824,CPF,16KB
Config_99,1250,58,30,1853.595772,CPF,16KB
Config_99,1250,58,30,1710.486667,CPF,16KB
Config_105,1250,70,30,11615.16925,CPF,16KB
Config_105,1250,70,30,11611.5316,CPF,16KB
Config_105,1250,70,30,11069.71384,CPF,16KB
Config_105,1250,70,30,11466.435,CPF,16KB
Config_105,1250,70,30,10453.44401,CPF,16KB
Config_105,1250,70,30,10329.37941,CPF,16KB
Config_105,1250,70,30,11198.19622,CPF,16KB
Config_105,1250,70,30,10487.33751,CPF,16KB
Config_105,1250,70,30,10636.55663,CPF,16KB
Config_105,1250,70,30,10398.42951,CPF,16KB
Config_105,1250,70,30,10279.98494,CPF,16KB
Config_105,1250,70,30,11490.2145,CPF,16KB
Config_105,1250,70,30,11787.60956,CPF,16KB
Config_105,1250,70,30,11125.60502,CPF,16KB
Config_105,1250,70,30,11159.0404,CPF,16KB
Config_105,1250,70,30,10984.72853,CPF,16KB
Config_105,1250,70,30,11659.27502,CPF,16KB
Config_105,1250,70,30,11061.77502,CPF,16KB
Config_105,1250,70,30,10216.1126,CPF,16KB
Config_105,1250,70,30,10823.45593,CPF,16KB
Config_105,1250,70,30,11093.72984,CPF,16KB
Config_105,1250,70,30,11068.57002,CPF,16KB
Config_105,1250,70,30,11528.34614,CPF,16KB
Config_105,1250,70,30,11358.95257,CPF,16KB
Config_105,1250,70,30,11109.2951,CPF,16KB
Config_105,1250,70,30,11132.562,CPF,16KB
Config_105,1250,70,30,10611.24442,CPF,16KB
Config_105,1250,70,30,11366.65657,CPF,16KB
Config_105,1250,70,30,11294.5245,CPF,16KB
Config_105,1250,70,30,10341.05525,CPF,16KB
Config_105,1250,70,30,11507.57363,CPF,16KB
Config_105,1250,70,30,11213.94569,CPF,16KB
Config_105,1250,70,30,10964.17595,CPF,16KB
Config_105,1250,70,30,11541.91716,CPF,16KB
Config_105,1250,70,30,9946.610007,CPF,16KB
Config_105,1250,70,30,11045.58168,CPF,16KB
Config_105,1250,70,30,11038.22755,CPF,16KB
Config_105,1250,70,30,10816.97668,CPF,16KB
Config_105,1250,70,30,10238.13917,CPF,16KB
Config_105,1250,70,30,11063.64971,CPF,16KB
Config_105,1250,70,30,10479.05956,CPF,16KB
Config_105,1250,70,30,11713.23619,CPF,16KB
Config_105,1250,70,30,11162.48459,CPF,16KB
Config_105,1250,70,30,9935.900503,CPF,16KB
Config_105,1250,70,30,10303.91562,CPF,16KB
Config_105,1250,70,30,10659.87051,CPF,16KB
Config_105,1250,70,30,11032.8175,CPF,16KB
Config_105,1250,70,30,9786.445996,CPF,16KB
Config_105,1250,70,30,11612.73302,CPF,16KB
Config_105,1250,70,30,10903.26669,CPF,16KB
Config_105,1250,70,30,10885.54539,CPF,16KB
Config_105,1250,70,30,11366.37383,CPF,16KB
Config_105,1250,70,30,9686.381638,CPF,16KB
Config_105,1250,70,30,9525.653172,CPF,16KB
Config_105,1250,70,30,11135.07042,CPF,16KB
Config_105,1250,70,30,11493.79616,CPF,16KB
Config_105,1250,70,30,12079.82117,CPF,16KB
Config_105,1250,70,30,11700.76116,CPF,16KB
Config_105,1250,70,30,11253.15318,CPF,16KB
Config_105,1250,70,30,11426.07919,CPF,16KB
Config_105,1250,70,30,11150.93754,CPF,16KB
Config_105,1250,70,30,11165.8783,CPF,16KB
Config_105,1250,70,30,12263.61434,CPF,16KB
Config_105,1250,70,30,10852.32279,CPF,16KB
Config_105,1250,70,30,12224.15743,CPF,16KB
Config_105,1250,70,30,11614.94437,CPF,16KB
Config_105,1250,70,30,10762.53581,CPF,16KB
Config_105,1250,70,30,10253.99341,CPF,16KB
Config_105,1250,70,30,11564.20276,CPF,16KB
Config_105,1250,70,30,10862.30673,CPF,16KB
Config_105,1250,70,30,10038.70538,CPF,16KB
Config_105,1250,70,30,11569.60054,CPF,16KB
Config_105,1250,70,30,11648.91822,CPF,16KB
Config_105,1250,70,30,10545.82045,CPF,16KB
Config_105,1250,70,30,10972.95926,CPF,16KB
Config_105,1250,70,30,11004.51481,CPF,16KB
Config_105,1250,70,30,11124.57078,CPF,16KB
Config_105,1250,70,30,10727.9984,CPF,16KB
Config_105,1250,70,30,11553.50385,CPF,16KB
Config_105,1250,70,30,10444.73703,CPF,16KB
Config_105,1250,70,30,12050.58418,CPF,16KB
Config_105,1250,70,30,9967.706926,CPF,16KB
Config_105,1250,70,30,11569.76762,CPF,16KB
Config_105,1250,70,30,11593.19905,CPF,16KB
Config_105,1250,70,30,10812.86127,CPF,16KB
Config_105,1250,70,30,11838.89949,CPF,16KB
Config_105,1250,70,30,11254.60154,CPF,16KB
Config_105,1250,70,30,11881.07354,CPF,16KB
Config_105,1250,70,30,11602.44477,CPF,16KB
Config_105,1250,70,30,11588.79702,CPF,16KB
Config_105,1250,70,30,11045.31592,CPF,16KB
Config_105,1250,70,30,11392.87127,CPF,16KB
Config_105,1250,70,30,11234.37428,CPF,16KB
Config_105,1250,70,30,10639.48089,CPF,16KB
Config_105,1250,70,30,11436.99859,CPF,16KB
Config_105,1250,70,30,11031.85558,CPF,16KB
Config_105,1250,70,30,12249.81795,CPF,16KB
Config_105,1250,70,30,11144.04406,CPF,16KB
Config_105,1250,70,30,10775.00867,CPF,16KB
Config_105,1250,70,30,11551.69928,CPF,16KB
Config_105,1250,70,30,10460.84272,CPF,16KB
Config_105,1250,70,30,11186.80649,CPF,16KB
Config_105,1250,70,30,11370.3421,CPF,16KB
Config_105,1250,70,30,10458.9446,CPF,16KB
Config_105,1250,70,30,11474.18179,CPF,16KB
Config_105,1250,70,30,10867.31961,CPF,16KB
Config_105,1250,70,30,10977.19316,CPF,16KB
Config_105,1250,70,30,11370.50526,CPF,16KB
Config_105,1250,70,30,10793.88964,CPF,16KB
Config_105,1250,70,30,10543.84311,CPF,16KB
Config_105,1250,70,30,10922.61215,CPF,16KB
Config_105,1250,70,30,10264.31429,CPF,16KB
Config_105,1250,70,30,11956.03304,CPF,16KB
Config_105,1250,70,30,10889.81566,CPF,16KB
Config_105,1250,70,30,11217.18189,CPF,16KB
Config_105,1250,70,30,10571.60227,CPF,16KB
Config_105,1250,70,30,10788.50432,CPF,16KB
Config_105,1250,70,30,10294.3245,CPF,16KB
Config_105,1250,70,30,11928.58568,CPF,16KB
Config_105,1250,70,30,10661.78994,CPF,16KB
Config_105,1250,70,30,11211.51358,CPF,16KB
Config_105,1250,70,30,10543.05857,CPF,16KB
Config_105,1250,70,30,11346.33474,CPF,16KB
Config_105,1250,70,30,11411.63357,CPF,16KB
Config_105,1250,70,30,10197.31425,CPF,16KB
Config_105,1250,70,30,11046.74097,CPF,16KB
Config_105,1250,70,30,10977.99603,CPF,16KB
Config_105,1250,70,30,10453.38012,CPF,16KB
Config_105,1250,70,30,11528.70518,CPF,16KB
Config_105,1250,70,30,11091.57079,CPF,16KB
Config_105,1250,70,30,10563.27962,CPF,16KB
Config_105,1250,70,30,11236.1728,CPF,16KB
Config_105,1250,70,30,10751.20635,CPF,16KB
Config_105,1250,70,30,12064.96454,CPF,16KB
Config_105,1250,70,30,11836.43593,CPF,16KB
Config_105,1250,70,30,11538.08327,CPF,16KB
Config_105,1250,70,30,11910.20193,CPF,16KB
Config_105,1250,70,30,11392.12104,CPF,16KB
Config_105,1250,70,30,10988.37831,CPF,16KB
Config_105,1250,70,30,11627.47888,CPF,16KB
Config_105,1250,70,30,10734.14942,CPF,16KB
Config_105,1250,70,30,11208.66646,CPF,16KB
Config_105,1250,70,30,10972.88325,CPF,16KB
Config_105,1250,70,30,10233.99386,CPF,16KB
Config_105,1250,70,30,10962.45447,CPF,16KB
Config_105,1250,70,30,11161.35301,CPF,16KB
Config_105,1250,70,30,9879.234228,CPF,16KB
Config_105,1250,70,30,11357.7869,CPF,16KB
Config_105,1250,70,30,11859.064,CPF,16KB
Config_105,1250,70,30,11628.44412,CPF,16KB
Config_105,1250,70,30,10824.20943,CPF,16KB
Config_105,1250,70,30,11546.97556,CPF,16KB
Config_105,1250,70,30,10658.01217,CPF,16KB
Config_105,1250,70,30,10969.11424,CPF,16KB
Config_105,1250,70,30,11987.33608,CPF,16KB
Config_105,1250,70,30,11064.41331,CPF,16KB
Config_105,1250,70,30,10987.4421,CPF,16KB
Config_105,1250,70,30,10576.51143,CPF,16KB
Config_105,1250,70,30,11180.43066,CPF,16KB
Config_105,1250,70,30,11015.60685,CPF,16KB
Config_105,1250,70,30,11619.00501,CPF,16KB
Config_105,1250,70,30,11441.37384,CPF,16KB
Config_105,1250,70,30,10651.46187,CPF,16KB
Config_105,1250,70,30,10681.60053,CPF,16KB
Config_105,1250,70,30,11634.72756,CPF,16KB
Config_105,1250,70,30,11358.93273,CPF,16KB
Config_105,1250,70,30,9657.671811,CPF,16KB
Config_105,1250,70,30,9861.630012,CPF,16KB
Config_105,1250,70,30,10771.05272,CPF,16KB
Config_105,1250,70,30,10301.19132,CPF,16KB
Config_105,1250,70,30,9820.159367,CPF,16KB
Config_105,1250,70,30,10481.01606,CPF,16KB
Config_105,1250,70,30,10417.49503,CPF,16KB
Config_105,1250,70,30,10919.45307,CPF,16KB
Config_105,1250,70,30,10864.48824,CPF,16KB
Config_105,1250,70,30,10744.82748,CPF,16KB
Config_105,1250,70,30,10779.61315,CPF,16KB
Config_105,1250,70,30,11970.06652,CPF,16KB
Config_105,1250,70,30,10445.16932,CPF,16KB
Config_105,1250,70,30,10411.32749,CPF,16KB
Config_105,1250,70,30,11177.00886,CPF,16KB
Config_105,1250,70,30,12026.27792,CPF,16KB
Config_105,1250,70,30,10340.64748,CPF,16KB
Config_105,1250,70,30,11632.87742,CPF,16KB
Config_105,1250,70,30,10287.73302,CPF,16KB
Config_105,1250,70,30,10000.80759,CPF,16KB
Config_105,1250,70,30,11556.59074,CPF,16KB
Config_105,1250,70,30,10891.07426,CPF,16KB
Config_105,1250,70,30,11097.52694,CPF,16KB
Config_105,1250,70,30,11708.80857,CPF,16KB
Config_105,1250,70,30,10990.7182,CPF,16KB
Config_105,1250,70,30,11498.25205,CPF,16KB
Config_105,1250,70,30,10985.96385,CPF,16KB
Config_105,1250,70,30,10546.28322,CPF,16KB
Config_105,1250,70,30,10702.0473,CPF,16KB
Config_105,1250,70,30,10989.64785,CPF,16KB
Config_105,1250,70,30,11723.02585,CPF,16KB
Config_105,1250,70,30,10699.21857,CPF,16KB
Config_105,1250,70,30,11517.46374,CPF,16KB
Config_105,1250,70,30,10932.71836,CPF,16KB
